emotion_en,sentence_en,emotion_de,sentence_de
neutral,Ahh ! I just woke up.  forgot to reset my alarm clock.,Unklar,
neutral,The work got me back.100 percent monday feeling,Unklar,
neutral,"@DevonStebnicki sux, I'm thinking of being an accountant. Mad monies! I'm a middleschool cafeteria manager  (25k/yr)",Unklar,
neutral,Bandwith limit exceed on filaty,Unklar,
neutral,Back in ATL! ( but I miss ny  ) what's up with tonight tho?!?let meeeee know!,Unklar,
happiness,"Huge test at the parents' house. The food is so good, but stuck to one helping, no seconds. Feels good.",Freude,
worry,@savvybride  That's no good. I'm sorry,Angst,
happiness,@saraxmazing ah! NFG were super amazing! Jordan is 'pretty legit'!! Can't stay longer 2 meet everyone cuz we hv 3 hour drive home!,Freude,
sadness,"@amandawilk106 yes unfuzzy, i prefer the fuzzy me and clear caleb..  wanna turn back the clock!",Traurigkeit,
worry,"btw @austincarlile, @jaxinhall, @philipmanansala, and @youngfuego, i ordered some of yer merch yesterday.!  &lt;33333333333",Angst,
worry,@Tamarzipan My windows open and its not that cold ahahah,Angst,
worry,"@DsBabyGirl I know. I want it to come bec I'm excited, but then I don't bec it's gonna go by so fast &amp; then it will be over",Angst,
enthusiasm,@millyreyes follow her shes lonelyyyy,Antizipation,
happiness,@great_northern http://twitpic.com/4wiqv - Awwww she looks like one of my kitty  little furry balls are the best!,Freude,
happiness,lees net op Twitter dat het #Happy Star Wars day is... &quot;May the 4th be with you&quot;... Sjeez wat slecht,Freude,
enthusiasm,@NathanFillion You're going to the UK?! Take me with!,Antizipation,
happiness,"http://twitpic.com/4woxi - Btw, concert was freaking awesome",Freude,
sadness,"browsin thru the videos in my multiply and i saw the video u sang with my bf. i miss you, N. we all miss you. pls come back wherever u r.",Traurigkeit,
neutral,Morning.  Tweet Tweet.,Unklar,
happiness,Good morning all! Its a fabulous morning here!,Freude,
happiness,Beer pong and dubstep. Good nite,Freude,
sadness,paper work on a friday afternoo,Traurigkeit,
neutral,"@RainyCityLove Oui, I figured that since its a day off, I'd better start brushing up on my french; so far I have learnt Bonjour and Oui",Unklar,
happiness,@svickn G'morning! Good to know you're alive and well today!,Freude,
worry,Had a totally chilled out day relaxing in the garden in the lovely weather. Shame I have to go to work tomorrow,Angst,
worry,@Nicsey wassup m8 ... bad day not good,Angst,
sadness,@MrSucre lmao i sure did!!! no luck though,Traurigkeit,
worry,"@gfalcone601 giii help me  i really wana find a gorgeous dress for prom, not long, mid length or short, anywhere in the uk. please help",Angst,
happiness,is thrilled prom went well,Freude,
happiness,@Jae878 aha thanks Jae,Freude,
surprise,"@toastehmonstah Ohh! I got the fourth thing just not the may, ahh thanks.",Überraschung,
worry,"Depressing day today, have to pack as leaving ridiculously early tomoro.",Angst,
love,"@dougiemcfly : http://tinyurl.com/c6tvz5 Germany loves you, haha.",Vertrauen,
worry,about to book train tickets for friday!,Angst,
love,@heynadine yayy! i cant wait to see them!,Vertrauen,
worry,my shoes hurt my feet,Angst,
enthusiasm,Tell your mom Happy mother's day ok be a good child and tell her !!!,Antizipation,
sadness,Not feeling well. Food poisoning.......,Traurigkeit,
sadness,"I'm so unhappy being here. I hate it. It's affecting everything. My relationships with people, my personality, my attitude...",Traurigkeit,
happiness,@justinphillip. Awesome!  what kind?,Freude,
neutral,Has an hour left of revision,Unklar,
sadness,ok so everyone is out an im stuck in bored and ill,Traurigkeit,
neutral,"Damn Rain!!!!! Oh well, looks like the only football I'll experience today is the FA cup final!",Unklar,
love,@jtimberlake good luck! I have no doubt you will be hilarious. really hoping to see you dressed as some kind of foam food item  and go...,Vertrauen,
love,I just received a mothers day card from my lovely daughter wishing my a happy mothers day  http://tr.im/kWK9,Vertrauen,
worry,Good morning twitter world.raining in dingle- hopefully means a busy day for me,Angst,
neutral,my grandpa was telling me how they used to cut up human bodies in med school,Unklar,
neutral,@Blauerpunto britta says she wants to have lunch with you too,Unklar,
surprise,"according to mary chaayaa, i look like a sexy emo in my dp  i not emo.",Überraschung,
sadness,it's pretty cold outside  today i got another exam...,Traurigkeit,
happiness,Partied long and hard...goodnight Twitter see ya in the mornin,Freude,
neutral,"Once again another late night.  But I scored a mojito, so ...",Unklar,
surprise,Just got home  interesting night,Überraschung,
sadness,@LuvinMeSomeD That's how it was for me in March...it came sooo slow..then it was over in a heartbeat,Traurigkeit,
worry,@C_DIG up late again I see?  You missed a great time at Donny's birthday... remember to call him on Monday!,Angst,
worry,@PoyntlasLove it was  i dont think i can look at her now without feeling heartbroken lmao x.,Angst,
neutral,"@nomysteryleft well, the customer is always right (at least that's what they tell me)",Unklar,
happiness,@madberry TestFest was weer een groot succes,Freude,
happiness,watching my new season eleven dvd,Freude,
worry,@__loss good god woman! Get some sleep!!! I'll call/text when I'm in the city.,Angst,
worry,Doesnt feel good!  but I cant miss work tomorrow!,Angst,
neutral,I think I wanna grab a lil wind turbine too! Hehe   ill have a mini power plant by the end rofl,Unklar,
worry,"my laptop broke, who wants to help a girl out and take me to best buy this weekend. please ill feed u.",Angst,
happiness,Happy Star Wars Day to you all,Freude,
neutral,didn't know the statue in the Venetian was a real man and screamed so loud everyone laughed,Unklar,
neutral,"@rizzle_d We might not get Movie Night this week.  Unless it's like really early in the morning for you, lol.",Unklar,
sadness,@sashaostrikoff i miss you,Traurigkeit,
sadness,@CagneyArtist ~ Sorry the response to my assistant job has already been filled. Please check back soon.  I'm sure she will not last long.,Traurigkeit,
sadness,@SASSS09 hahaha.. sadly this one's supposed to be done individually.. so no chance of social loafing lol,Traurigkeit,
happiness,if u have a friendster add me!!!!!!!!!        my email adress      add me  loco_crime_1st@yahoo.com        add me leave some comment,Freude,
neutral,"@therami well, so are you  but i managed to go to sleep for another couple of hours and wake up again while you're still snoozing",Unklar,
happiness,"@hollywoodtv alison is great around miley love to meet her, when you see her can you tell her to give a shoutout to @brad92190  #1 fan",Freude,
happiness,@twlux_e thanks for following me. Nice to meet you,Freude,
surprise,@nick_carter ah nick youï¿½ve set the vid to private  do you not want everyone 2 see it or has it been a mistake?,Überraschung,
sadness,@GabrielSaporta heard you slutted it up! I'm totally jealz~ I missed it. Maybe next time!,Traurigkeit,
love,14 dayssss ahhhh super excited   'they're telling me that my heart wont beat again'   JLS were awesome yesterday (:,Vertrauen,
sadness,I miss vlogcandy,Traurigkeit,
neutral,@therealchloe np  so how are you?  x,Unklar,
happiness,"LOVED AP Tour in Columbus, OH last night! I'm still exhausted! Goin to bed now so sweet dreams!! gnight!!",Freude,
neutral,I have turned into a fast food whore,Unklar,
worry,@VikkiJCapra Aw I left it at home  I do have some Travis or Coldplay though?  xx,Angst,
neutral,I'm at work and I'm still sick and I'm really pissed off about Sunday!!!,Unklar,
sadness,All my loved ones are leaving on Sunday..... sad,Traurigkeit,
happiness,@natburleson nope  husband is golfing &amp; tornado &amp; I are playing. Im so spoiled everyday. esp LAST sunday (tattoo ),Freude,
worry,"I'm still recouperating from the holiday weekend, wow, I've never been sunburnt before, this really hurts",Angst,
love,@TEAMJAYDENICOLE love the background! those are my fave pics of them when they're at the beach!  thanks for the follow!,Vertrauen,
worry,"@SarfaBarfa My friend Cliff has the tix, so I have to wait on him   Or you can ask trent to just let me in.  You  know, over all else &gt;.&gt;.",Angst,
hate,"FreeSat's coverage (Sky dish) is really, really bad at the moment, blocks all over the place, really annoying!  http://bit.ly/191TpR",Ekel,
neutral,@TweetNewz Good prices for bulk SMS and Premium SMS too  http://promotion.itagg.com,Unklar,
sadness,I've been dead the past 2 days...the flu sucks,Traurigkeit,
neutral,I Want To Go See Up. But I Don't Want To Go With My Mom And Brother.,Unklar,
happiness,"Gooooooood morning, campers!  And happy Mother's Day!",Freude,
sadness,I've just realised. I won't be able to talk to any of you crazy cats on Sunday. Is sad now.,Traurigkeit,
worry,"I hate taking antibiotics, but i think i need to get me some. boooooo.",Angst,
happiness,@dduane *waves back* Have a good day,Freude,
surprise,@danudey hot weather for the lose. And I have to clean too!  Cleaning in the heat sucks balls.,Überraschung,
love,"happy mothers day mam   little bit of a hangover now:$ need to do everything for mam now, but I love her, so for one day I'll do it.",Vertrauen,
worry,plus it hurts seeing sum1 you love falling for someone else!  not even kidding im wellllllllllllll gutted. xx xx,Angst,
sadness,Taylor Swift and Joe Jonas looked really good together. I'm kinda sad they broke up.,Traurigkeit,
neutral,"http://twitpic.com/4jbws - Hyeri, Ayshea, Isabelle, Me  At ROXY!",Unklar,
worry,http://tinyurl.com/ateltl &lt;-- Rocksteady pt II,Angst,
worry,@ragavin  is there anything Brian or I can do?,Angst,
happiness,@tomfelton http://twitpic.com/4jam0 - Oh it's so beautiful! I'm happy you had a great time! Heartz,Freude,
love,"@nomaez hey man, thanks for twitting for twitter tshirt , appreciated",Vertrauen,
worry,"@Puertorok57 n'dito  I messed up your name, sorry hon ;)",Angst,
worry,"SMH!!!! Im sick with this bug that's going around..Almost everyone I know is sick, including me...",Angst,
worry,"@minneappler I'm all out of life preservers, sorry   But if it's any consolation, you're in for something really special tomorrow.",Angst,
love,Ugh what an amazing night. Time for bed! I know i'm gonna sleep well. And with no getting up early!  good night!,Vertrauen,
worry,@Kate_Butler I think/hope they might put an age limit on next year on the back of that  #bgt,Angst,
neutral,@StLCardsGuy me either,Unklar,
happiness,"I think more people would buy the Slap chop, if the commercial was like this: http://bit.ly/vQIUf",Freude,
worry,"@MelissaHourigan i wish. i'm on lock down  we need to catch up, though. seriously.",Angst,
sadness,I slept so late,Traurigkeit,
love,@albamayo...I just posted my First video... A contest entry and my still is terrible too  boo...luv ur videos btw. Xxxrebelrebelxxx,Vertrauen,
surprise,okay im happy again  i watched the second episode of jonas on youtube. i think tomorrow my family is going to olive garden for mothers day,Überraschung,
worry,@MizSocialite it's 2 big I can't Use it 4 everday use,Angst,
love,actually loves nesquik cereal,Vertrauen,
worry,@OfficialBabyV I wish you where going to be in the Saga,Angst,
sadness,"I wouldn't mind some sunshine and a walk. Where are you, summer??",Traurigkeit,
love,"@ddlovato I'm sure it was amazing  Wish I could have been there :] You're an incredible, phenomenal, amazingly talented singer",Vertrauen,
love,Hanging with Megan Brooks. Best girl in the world,Vertrauen,
love,@MetroplexBaby: thx for the follow!,Vertrauen,
